slug,name,age,position,score_agg,score_defender,score_passer,score_rebounder,score_scorer,score_shooter,points_per_game_score,made_field_goals_score,offensive_win_shares_score,true_shooting_percentage_score,made_three_point_field_goals_per_game_score,field_goal_pct_score,assists_per_game_score,assist_percentage_score,rebounds_per_game_score,total_rebound_percentage_score,defensive_win_shares_score,steal_percentage_score,block_percentage_score,year,rank_player,rank_player_pct,caliber,0,1,2,3,4,labels_ordered,labels
millspa01,Paul Millsap,35,POWER FORWARD,3.0841510341510343,0.7383056758056757,0.5140993265993266,0.6783008658008658,0.5752825877825878,0.5781625781625782,0.1944203944203944,0.15955988455988457,0.22130230880230878,0.2542568542568543,0.1771043771043771,0.14680134680134682,0.26046176046176045,0.25363756613756616,0.3017676767676768,0.37653318903318905,0.33354377104377103,0.1996302308802309,0.2051316738816739,2021,98.0,0.7433862433862434,role_player,defender,rebounder,shooter,scorer,passer,"defender,rebounder,shooter,scorer,passer","['defender', 'rebounder']"
oladivi01,Victor Oladipo,28,SHOOTING GUARD,3.078304744837003,0.4654911247653183,0.8641833077316948,0.6864652671104284,0.6233188257381806,0.4388462194913808,0.36004437617340845,0.22162058371735788,0.041653865847414234,0.05864481993514251,0.3375149342891278,0.04268646526711043,0.4367426181942311,0.4274406895374637,0.40049496501109405,0.2859703020993344,0.11887694145758662,0.21272828127666837,0.13388590203106332,2021,99.0,0.7407407407407407,role_player,passer,rebounder,scorer,defender,shooter,"passer,rebounder,scorer,defender,shooter","['passer', 'rebounder']"
jordade01,DeAndre Jordan,32,CENTER,3.0735349091327353,0.5437442489072923,0.5487980216241086,0.7959512307338394,0.549971244536462,0.6350701633310329,0.15102369450195538,0.1651570048309179,0.2337905452035887,0.4,0.0350701633310329,0.2,0.28223487462617897,0.2665631469979296,0.3865884518058431,0.40936277892799633,0.328430526800092,0.016649413388543824,0.19866430871865653,2021,100.0,0.7380952380952381,role_player,rebounder,shooter,scorer,passer,defender,"rebounder,shooter,scorer,passer,defender","['rebounder', 'shooter']"
zubaciv01,Ivica Zubac,23,CENTER,3.059566942719117,0.6216499884978146,0.338782493673798,0.804520358868185,0.6824907982516679,0.6121233034276513,0.19694041867954915,0.21147342995169083,0.2740769496204279,0.38760064412238326,0.0350701633310329,0.1894524959742351,0.1906487232574189,0.1481337704163791,0.39087301587301587,0.4136473429951691,0.41159132735219695,0.04823729008511617,0.16182137106050148,2021,101.0,0.7354497354497355,role_player,rebounder,scorer,defender,shooter,passer,"rebounder,scorer,defender,shooter,passer","['rebounder', 'scorer']"
sextoco01,Collin Sexton,22,SHOOTING GUARD,3.058744026284349,0.4306888974227684,0.8292050691244239,0.23847926267281105,0.9278225806451612,0.6325482164191841,0.3802867383512545,0.28640552995391705,0.26113031233998973,0.2425243215565796,0.23493770267963818,0.15508619218296638,0.42008021846731525,0.40912485065710874,0.19971411503669567,0.03876514763611538,0.2661503669568186,0.13885155316606929,0.025686977299880523,2021,102.0,0.7328042328042328,role_player,scorer,passer,shooter,defender,rebounder,"scorer,passer,shooter,defender,rebounder","['scorer', 'passer']"
powelno01,Norman Powell,27,SHOOTING GUARD,3.0538018433179723,0.5439814814814815,0.4398148148148148,0.282226062467998,0.8716419184161119,0.9161375661375661,0.3563065369516982,0.24842549923195084,0.26690988223246287,0.38194231097456904,0.36632531148660186,0.1678699436763953,0.2492746202423622,0.19054019457245264,0.20771462706946578,0.07451143539853217,0.30251536098310294,0.1882200460829493,0.05324607441542925,2021,103.0,0.7301587301587301,role_player,shooter,scorer,defender,passer,rebounder,"shooter,scorer,defender,passer,rebounder","['shooter', 'scorer']"
greenda02,Danny Green,33,SMALL FORWARD,3.052543334912738,0.9195071270630971,0.40545289425886444,0.4009219774145147,0.6135404327568507,0.7131209034194108,0.22065071468056544,0.19069829424307036,0.20219142383321487,0.288671720761273,0.364100134249388,0.0603490484087499,0.24326778804390745,0.16218510621495696,0.25295151227987045,0.14797046513464424,0.4905285082523888,0.21613164337044932,0.21284697544025902,2021,104.0,0.7275132275132276,role_player,defender,shooter,scorer,passer,rebounder,"defender,shooter,scorer,passer,rebounder","['defender', 'shooter']"
huertke01,Kevin Huerter,22,SHOOTING GUARD,3.050235748421233,0.6581701228878649,0.7430768902543096,0.35466803208738695,0.7435014507595152,0.5508192524321557,0.25813278716504523,0.24123143881208398,0.2441372247823861,0.15002560163850487,0.3107868236900495,0.0900068271036013,0.40006827103601295,0.3430086192182966,0.2490826079535757,0.10558542413381122,0.39016897081413215,0.1985567076292883,0.06944444444444445,2021,105.0,0.7248677248677249,role_player,scorer,passer,defender,shooter,rebounder,"scorer,passer,defender,shooter,rebounder","['scorer', 'passer']"
adamsst01,Steven Adams,27,CENTER,3.04575138026225,0.611621520588912,0.5819386933517369,0.8182223372440763,0.5740769496204279,0.45989187945709686,0.15445134575569358,0.17564699792960664,0.24397860593512766,0.2490798251667817,0.0350701633310329,0.17574189095928228,0.34112606395215095,0.24081262939958592,0.4330860363469059,0.38513630089717044,0.328430526800092,0.17108781918564528,0.1121031746031746,2021,106.0,0.7222222222222222,role_player,rebounder,defender,passer,scorer,shooter,"rebounder,defender,passer,scorer,shooter","['rebounder', 'defender']"
horfoal01,Al Horford,34,CENTER,3.024488152749022,0.5219979296066253,0.8424200598113641,0.5803140096618358,0.5974177593742811,0.4823383942949161,0.3154819415688981,0.15496031746031746,0.12697550034506555,0.07374051069703244,0.3492408557625949,0.059357027835288706,0.420376121463078,0.42204393834828613,0.3555900621118012,0.2247239475500345,0.22331492983666895,0.1543377616747182,0.14434523809523808,2021,107.0,0.7195767195767195,role_player,passer,scorer,rebounder,defender,shooter,"passer,scorer,rebounder,defender,shooter","['passer', 'scorer']"
toscaju01,Juan Toscano-Anderson,27,SHOOTING GUARD,3.0198391363713943,0.6641385048643114,0.6760752688172044,0.7331029185867896,0.27517921146953406,0.6713432326335553,0.045545314900153615,0.05494751664106502,0.17468637992831543,0.39361665813278723,0.0848694316436252,0.19285714285714287,0.31398276156340676,0.3620925072537976,0.3118066222904933,0.4212962962962963,0.30251536098310294,0.15887416794674858,0.20274897593445979,2021,108.0,0.716931216931217,role_player,rebounder,passer,shooter,defender,scorer,"rebounder,passer,shooter,defender,scorer","['rebounder', 'passer']"
portibo01,Bobby Portis,25,CENTER,3.017916091557396,0.6323254543363239,0.3226219231654014,0.755564182194617,0.7069329422590293,0.6004715896020244,0.25343915343915346,0.23088336783988958,0.22261042097998618,0.22347596043248216,0.2544053370140327,0.12259029215550957,0.1744881527490223,0.1481337704163791,0.37899700943179204,0.3765671727628249,0.3724982746721877,0.18569559466298596,0.07413158500115022,2021,109.0,0.7142857142857143,role_player,rebounder,scorer,defender,shooter,passer,"rebounder,scorer,defender,shooter,passer","['rebounder', 'scorer']"
crowdja01,Jae Crowder,30,POWER FORWARD,3.0160353535353535,0.6857864357864358,0.5636724386724387,0.5427789802789803,0.5952260702260702,0.6285714285714286,0.22635882635882637,0.18275613275613273,0.18611111111111112,0.2208754208754209,0.36892736892736894,0.03876863876863877,0.32413419913419916,0.23953823953823952,0.30633718133718135,0.23644179894179895,0.45247113997113997,0.13158369408369408,0.10173160173160173,2021,110.0,0.7116402116402116,role_player,defender,shooter,scorer,passer,rebounder,"defender,shooter,scorer,passer,rebounder","['defender', 'shooter']"
johnske04,Keldon Johnson,21,SMALL FORWARD,3.0087084419173973,0.5352750138197899,0.46504086709310594,0.822149174761115,0.7093619205559504,0.4768814656874359,0.27329226881465685,0.23387822790807863,0.20219142383321487,0.1783463634209903,0.15134644239121853,0.14718865987522706,0.26107557450841035,0.2039652925846956,0.4251757087577983,0.39697346600331673,0.3759575140172155,0.0277284213851378,0.1315890784174366,2021,111.0,0.708994708994709,role_player,rebounder,scorer,defender,shooter,passer,"rebounder,scorer,defender,shooter,passer","['rebounder', 'scorer']"
gordoaa01,Aaron Gordon,25,POWER FORWARD,3.0068302068302066,0.4003727753727754,0.8317700817700817,0.6885521885521886,0.5533790283790284,0.5327561327561328,0.2908609908609909,0.18744588744588744,0.07507215007215007,0.17402597402597403,0.24781144781144784,0.11091871091871092,0.4166065416065416,0.4151635401635402,0.3854617604617605,0.3030904280904281,0.1382876382876383,0.07756132756132755,0.18452380952380953,2021,112.0,0.7063492063492064,role_player,passer,rebounder,scorer,shooter,defender,"passer,rebounder,scorer,shooter,defender","['passer', 'rebounder']"
smartma01,Marcus Smart,26,POINT GUARD,3.0035135582010586,0.7085400132275133,0.7377645502645502,0.3501157407407407,0.6423445767195767,0.5647486772486773,0.26283068783068786,0.14553571428571427,0.23397817460317458,0.20251322751322753,0.30912698412698414,0.053108465608465605,0.4107142857142857,0.32705026455026454,0.23958333333333331,0.11053240740740741,0.3468915343915344,0.20353835978835977,0.15811011904761904,2021,113.0,0.7037037037037037,role_player,passer,defender,scorer,shooter,rebounder,"passer,defender,scorer,shooter,rebounder","['passer', 'defender']"
cartewe01,Wendell Carter Jr.,21,CENTER,2.996670117322291,0.4572406257188866,0.6611456176673568,0.7798194156889808,0.6049746951920865,0.4934897630549805,0.2700713135495744,0.19030365769496205,0.14459972394755005,0.21925465838509317,0.14240855762594892,0.13182654704393837,0.3500402576489533,0.3111053600184035,0.4103404646882908,0.3694789510006901,0.19642857142857142,0.12685472739820566,0.13395732689210949,2021,114.0,0.701058201058201,role_player,rebounder,passer,scorer,shooter,defender,"rebounder,passer,scorer,shooter,defender","['rebounder', 'passer']"
walkeke02,Kemba Walker,30,POINT GUARD,2.9934606481481474,0.5167410714285714,0.7161044973544973,0.5143849206349207,0.7127645502645502,0.5334656084656084,0.32764550264550263,0.20109126984126985,0.1840277777777778,0.1285714285714286,0.364021164021164,0.040873015873015874,0.3812830687830688,0.33482142857142855,0.30406746031746035,0.21031746031746032,0.2805059523809524,0.14417989417989419,0.09205522486772487,2021,115.0,0.6984126984126984,role_player,passer,scorer,shooter,defender,rebounder,"passer,scorer,shooter,defender,rebounder","['passer', 'scorer']"
moranja01,Ja Morant,21,POINT GUARD,2.9927166005291004,0.47424768518518523,0.9181547619047619,0.4298115079365079,0.7737433862433862,0.39675925925925926,0.33465608465608465,0.2550595238095238,0.1840277777777778,0.11997354497354498,0.1664021164021164,0.11038359788359789,0.4697420634920635,0.44841269841269843,0.2933201058201058,0.1364914021164021,0.3468915343915344,0.07333002645502645,0.05402612433862434,2021,116.0,0.6957671957671958,role_player,passer,scorer,defender,rebounder,shooter,"passer,scorer,defender,rebounder,shooter","['passer', 'scorer']"
huntede01,De'Andre Hunter,23,SMALL FORWARD,2.985260206901998,0.3696497670378267,0.5819019979467741,0.6186577035457632,0.6433181315644003,0.7717326068072338,0.32661296691147446,0.1259920634920635,0.19071310116086235,0.3612651030561479,0.24797441364605544,0.16249309010503044,0.32352128247650636,0.2583807154702677,0.37392403064044855,0.24473367290531467,0.12449162915580825,0.11356905946458185,0.1315890784174366,2021,117.0,0.6931216931216931,role_player,shooter,scorer,rebounder,passer,defender,"shooter,scorer,rebounder,passer,defender","['shooter', 'scorer']"
fournev01,Evan Fournier,28,SMALL FORWARD,2.973166903577351,0.4300422490720998,0.8439252151938719,0.17182440969754403,0.7191384348100767,0.8082365948037591,0.35582405433151704,0.17960199004975125,0.18371239042880833,0.31629550659401406,0.37237621416725897,0.119564874042486,0.4185619521440417,0.4253632630498302,0.14232409381663114,0.029500315880912894,0.17132591013188028,0.16164465371554923,0.0970716852246703,2021,118.0,0.6904761904761905,role_player,passer,shooter,scorer,defender,rebounder,"passer,shooter,scorer,defender,rebounder","['passer', 'shooter']"
robyis01,Isaiah Roby,22,POWER FORWARD,2.9559794372294377,0.7208243145743146,0.5959896584896586,0.7463023088023089,0.42480158730158735,0.4680615680615681,0.1891774891774892,0.16857864357864358,0.06704545454545455,0.2208754208754209,0.0974987974987975,0.1496873496873497,0.29719817219817224,0.29879148629148633,0.36976911976911975,0.37653318903318905,0.3580747955747956,0.17022907647907648,0.19252044252044254,2021,119.0,0.6878306878306878,role_player,rebounder,defender,passer,shooter,scorer,"rebounder,defender,passer,shooter,scorer","['rebounder', 'defender']"
jacksre01,Reggie Jackson,30,SHOOTING GUARD,2.9555192865676734,0.4485300392558457,0.771900068271036,0.4236431131592422,0.6852299880525687,0.6262160778289811,0.21969619388974226,0.20961341525857657,0.25592037890424985,0.2476019798600444,0.2541901348352961,0.12442396313364057,0.3760880696364567,0.3958119986345793,0.18768134493940947,0.23596176821983272,0.3305278204471753,0.09231524150878989,0.025686977299880523,2021,120.0,0.6851851851851852,role_player,passer,scorer,shooter,defender,rebounder,"passer,scorer,shooter,defender,rebounder","['passer', 'scorer']"
allengr01,Grayson Allen,25,SHOOTING GUARD,2.9466867212834957,0.5823306024918928,0.5291431984980373,0.4293074756784434,0.6385304659498208,0.7673749786653014,0.24639016897081414,0.16302483358934972,0.22911546338965694,0.3238265915685271,0.3476702508960574,0.09587813620071686,0.30128861580474486,0.22785458269329237,0.23444700460829493,0.19486047107014848,0.3305278204471753,0.1985567076292883,0.05324607441542925,2021,121.0,0.6825396825396826,role_player,shooter,scorer,defender,passer,rebounder,"shooter,scorer,defender,passer,rebounder","['shooter', 'scorer']"
jacksjo02,Josh Jackson,23,SHOOTING GUARD,2.935746287762417,0.7960936166581328,0.5966461853558628,0.6833610684417136,0.5270289298515105,0.3326164874551972,0.2847926267281106,0.2358230926779314,0.00641321044546851,0.08163509131251068,0.1740740740740741,0.0769073220686124,0.28863713944359104,0.30800904591227174,0.33508277863116576,0.34827828981054787,0.39016897081413215,0.1882200460829493,0.2177045997610514,2021,122.0,0.6798941798941799,role_player,defender,rebounder,passer,scorer,shooter,"defender,rebounder,passer,scorer,shooter","['defender', 'rebounder']"
harrijo01,Joe Harris,29,SMALL FORWARD,2.931305279159757,0.3473184671878702,0.4708501145068309,0.32043157229724395,0.8464048803601042,0.9463002448077076,0.30461975835110167,0.25822376214167253,0.28356135986733,0.390665719023928,0.3882097449261629,0.1674247808576167,0.28899155018558004,0.1818585643212509,0.2247986259180289,0.09563294637921503,0.261736950169786,0.05675491589670694,0.028826601121377242,2021,123.0,0.6772486772486772,role_player,shooter,scorer,passer,defender,rebounder,"shooter,scorer,passer,defender,rebounder","['shooter', 'scorer']"
willike04,Kenrich Williams,26,POWER FORWARD,2.922444684944685,0.543049543049543,0.7182539682539684,0.5073352573352574,0.5651334776334775,0.5886724386724387,0.15873015873015872,0.1851010101010101,0.22130230880230878,0.28415103415103415,0.13780663780663782,0.16671476671476673,0.34571909571909576,0.37253487253487255,0.25066137566137564,0.2566738816738817,0.30083573833573835,0.17022907647907648,0.07198472823472823,2021,124.0,0.6746031746031746,role_player,passer,shooter,scorer,defender,rebounder,"passer,shooter,scorer,defender,rebounder","['passer', 'shooter']"
ibakase01,Serge Ibaka,31,CENTER,2.9111542443064184,0.4966643662295836,0.5933402346445824,0.6935817805383022,0.5986398665746492,0.5289279963193008,0.24393834828617436,0.16940993788819875,0.18529158040027605,0.18572578789970096,0.234069473199908,0.10913273521969175,0.29922935357717967,0.2941108810674028,0.3506441223832528,0.34293765815504945,0.30764032666206576,0.002803657694962043,0.1862203818725558,2021,125.0,0.671957671957672,role_player,rebounder,scorer,passer,shooter,defender,"rebounder,scorer,passer,shooter,defender","['rebounder', 'scorer']"
bartowi01,Will Barton,30,SMALL FORWARD,2.907328437179183,0.570431572297244,0.7413725025665323,0.44324508410329305,0.6726772881623628,0.47960199004975124,0.27733554449972364,0.22721807628524046,0.1681236673773987,0.1257995735607676,0.28368475084892997,0.0701176656400537,0.40292584695569766,0.3384466556108347,0.2952746189686488,0.14797046513464424,0.3367043749506436,0.11356905946458185,0.12015813788201848,2021,126.0,0.6693121693121693,role_player,passer,scorer,defender,shooter,rebounder,"passer,scorer,defender,shooter,rebounder","['passer', 'scorer']"
diallha01,Hamidou Diallo,22,SHOOTING GUARD,2.906322537975764,0.5886083376002731,0.6706775900324287,0.8400857654889913,0.4952167605393412,0.3117340843147295,0.25439494794333506,0.14157706093189965,0.0992447516641065,0.11661546338965695,0.041636798088410996,0.15348182283666156,0.3276689708141321,0.3430086192182966,0.42513654207202595,0.4149492234169654,0.22844128690902885,0.1985567076292883,0.16161034306195596,2021,127.0,0.6666666666666666,role_player,rebounder,passer,defender,scorer,shooter,"rebounder,passer,defender,scorer,shooter","['rebounder', 'passer']"
brunsja01,Jalen Brunson,24,POINT GUARD,2.8866319444444444,0.2783978174603175,0.5785383597883598,0.5518353174603174,0.7236937830687831,0.7541666666666668,0.24933862433862436,0.21805555555555556,0.25629960317460315,0.3715608465608466,0.20291005291005293,0.1796957671957672,0.2959656084656085,0.2825727513227513,0.2749669312169312,0.2768683862433862,0.24346891534391535,0.02980324074074074,0.005125661375661375,2021,128.0,0.6640211640211641,role_player,shooter,scorer,passer,rebounder,defender,"shooter,scorer,passer,rebounder,defender","['shooter', 'scorer']"
vandeja01,Jarred Vanderbilt,21,POWER FORWARD,2.8825126262626264,0.7639339826839827,0.43554593554593557,0.8088023088023087,0.3546777296777297,0.5195526695526695,0.08523328523328523,0.10081168831168831,0.16863275613275613,0.30594035594035596,0.022558922558922563,0.19105339105339106,0.1753848003848004,0.26016113516113515,0.341029341029341,0.46777296777296773,0.30083573833573835,0.2406355218855219,0.22246272246272247,2021,129.0,0.6613756613756614,role_player,rebounder,defender,shooter,passer,scorer,"rebounder,defender,shooter,passer,scorer","['rebounder', 'defender']"
edwaran01,Anthony Edwards,19,SHOOTING GUARD,2.8821993940945556,0.582602619901007,0.6406810035842294,0.621426437958696,0.6298856460146782,0.4076036866359447,0.34668032087386924,0.280005120327701,0.0032002048131080387,0.04690220174091142,0.3327188940092166,0.027982590885816692,0.3433393070489845,0.2973416965352449,0.3584442737668544,0.2629821641918416,0.2661503669568186,0.1758779228537293,0.1405743300904591,2021,130.0,0.6587301587301587,role_player,passer,scorer,rebounder,defender,shooter,"passer,scorer,rebounder,defender,shooter","['passer', 'scorer']"
zelleco01,Cody Zeller,28,CENTER,2.87425235794801,0.44956291695422124,0.6872412008281573,0.7797906602254429,0.5267167011732229,0.43094087876696574,0.19351276742581092,0.1329623878536922,0.20024154589371979,0.18941798941798943,0.10547504025764895,0.13604784909132736,0.33684149988497813,0.3503997009431792,0.3747124453646193,0.40507821486082357,0.22331492983666895,0.1364302967563837,0.08981769036116861,2021,131.0,0.656084656084656,role_player,rebounder,passer,scorer,defender,shooter,"rebounder,passer,scorer,defender,shooter","['rebounder', 'passer']"
halibty01,Tyrese Haliburton,20,POINT GUARD,2.8691881613756616,0.4439897486772487,0.6997354497354498,0.3048941798941799,0.7119047619047619,0.7086640211640213,0.24444444444444446,0.22053571428571428,0.24692460317460316,0.2664021164021164,0.3058201058201059,0.13644179894179895,0.37714947089947093,0.32258597883597884,0.2015542328042328,0.10333994708994709,0.08316798941798942,0.19060019841269843,0.17022156084656084,2021,132.0,0.6534391534391535,role_player,scorer,shooter,passer,defender,rebounder,"scorer,shooter,passer,defender,rebounder","['scorer', 'shooter']"
oubreke01,Kelly Oubre Jr.,25,SMALL FORWARD,2.8640715075416567,0.7743623154070916,0.2587607596935955,0.7461699439311379,0.6334044065387349,0.45137408197109685,0.3137645107794361,0.24853115375503435,0.07110874200426438,0.10257837795151228,0.26274974334675827,0.08604596067282635,0.18540235331280108,0.07335840638079444,0.4110992655768775,0.3350706783542604,0.44017511648108665,0.1459147713811893,0.1882724275448156,2021,133.0,0.6507936507936508,role_player,defender,rebounder,scorer,shooter,passer,"defender,rebounder,scorer,shooter,passer","['defender', 'rebounder']"
brownbr01,Bruce Brown,24,POINT GUARD,2.8626901455026452,0.7077132936507936,0.24785052910052913,0.8277116402116402,0.5707506613756614,0.5086640211640212,0.17010582010582012,0.16666666666666669,0.23397817460317458,0.2865740740740741,0.039153439153439155,0.18293650793650795,0.13723544973544974,0.11061507936507937,0.3966600529100529,0.4310515873015873,0.3468915343915344,0.19060019841269843,0.17022156084656084,2021,134.0,0.6481481481481481,role_player,rebounder,defender,scorer,shooter,passer,"rebounder,defender,scorer,shooter,passer","['rebounder', 'defender']"
robindu01,Duncan Robinson,26,SMALL FORWARD,2.851648997078102,0.4840356748006002,0.47514905630577275,0.30524461028192373,0.7273819395088053,0.8598377161809998,0.28840717049672276,0.2243840322198531,0.21459073679222934,0.36795388138671725,0.3978835978835979,0.09400023691068468,0.2810797204453921,0.19406933586038064,0.22919134486298665,0.07605326541893706,0.39256100450130305,0.0277284213851378,0.06374624891415936,2021,135.0,0.6455026455026455,role_player,shooter,scorer,defender,passer,rebounder,"shooter,scorer,defender,passer,rebounder","['shooter', 'scorer']"
gayru01,Rudy Gay,34,POWER FORWARD,2.832178932178932,0.7371332371332371,0.4846079846079846,0.6780002405002405,0.4970117845117845,0.43542568542568544,0.2426647426647427,0.2014249639249639,0.05292207792207791,0.08862433862433863,0.2933621933621934,0.05343915343915344,0.22444684944684945,0.26016113516113515,0.3204064454064454,0.3575937950937951,0.38630351130351126,0.17022907647907648,0.18060064935064934,2021,136.0,0.6428571428571429,role_player,defender,rebounder,scorer,passer,shooter,"defender,rebounder,scorer,passer,shooter","['defender', 'rebounder']"
olynyke01,Kelly Olynyk,29,CENTER,2.828913618587532,0.6984989648033126,0.6829278812974465,0.5465119622728318,0.43555037957211873,0.465424430641822,0.2267770876466529,0.15496031746031746,0.05381297446514838,0.09672187715665978,0.3286404416839199,0.040062111801242244,0.36456176673567975,0.3183661145617668,0.3133770416379112,0.23313492063492064,0.3927852541982977,0.18569559466298596,0.12001811594202899,2021,137.0,0.6402116402116402,role_player,defender,passer,rebounder,shooter,scorer,"defender,passer,rebounder,shooter,scorer","['defender', 'passer']"
walljo01,John Wall,30,POINT GUARD,2.813186177248677,0.5737020502645502,0.9254298941798942,0.31316137566137564,0.5884589947089947,0.4124338624338625,0.34550264550264553,0.23521825396825394,0.0077380952380952375,0.0673941798941799,0.301984126984127,0.043055555555555555,0.45188492063492064,0.47354497354497355,0.22453703703703703,0.08862433862433862,0.24346891534391535,0.12375992063492064,0.2064732142857143,2021,138.0,0.6375661375661376,role_player,passer,scorer,defender,shooter,rebounder,"passer,scorer,defender,shooter,rebounder","['passer', 'scorer']"
beaslma01,Malik Beasley,24,SHOOTING GUARD,2.799991466120498,0.16945084485407064,0.5648681515617,0.5910564942823007,0.7569039085168118,0.7177120669056153,0.3536268987881891,0.2392217101894521,0.16405529953917053,0.22118962280252602,0.39305342208568017,0.10346902201740912,0.32398873527905786,0.2408794162826421,0.355094726062468,0.23596176821983272,0.05743300904591227,0.07381272401433692,0.038205111793821474,2021,139.0,0.6349206349206349,role_player,scorer,shooter,rebounder,passer,defender,"scorer,shooter,rebounder,passer,defender","['scorer', 'shooter']"
turnemy01,Myles Turner,24,CENTER,2.7988310904071776,0.8205299631930068,0.1777806533241316,0.5384029215550954,0.6395847711065102,0.6225327812284335,0.28221762134805617,0.19703243616287094,0.16033471359558316,0.24208649643432253,0.2961352657004831,0.08431101909362779,0.14382045088566828,0.03396020243846331,0.33942949160340463,0.19897342995169082,0.45547216471129515,0.11612893949850472,0.24892885898320682,2021,140.0,0.6322751322751323,role_player,defender,scorer,shooter,rebounder,passer,"defender,scorer,shooter,rebounder,passer","['defender', 'scorer']"
hieldbu01,Buddy Hield,28,SHOOTING GUARD,2.7968958013312855,0.2008661887694146,0.6216184502474824,0.6020972008875235,0.7577551629970986,0.6145587984297661,0.32746202423621784,0.2662378392217102,0.16405529953917053,0.18950332821300564,0.39894179894179893,0.0261136712749616,0.3687275985663082,0.25289085168117426,0.3661354326676908,0.23596176821983272,0.02772444103089264,0.07381272401433692,0.09932902372418502,2021,141.0,0.6296296296296297,role_player,scorer,passer,shooter,rebounder,defender,"scorer,passer,shooter,rebounder,defender","['scorer', 'passer']"
nurkiju01,Jusuf Nurkic,26,CENTER,2.790650161030596,0.5123576604554866,0.8443898090637221,0.7905164481251438,0.32261329652634,0.32077294685990343,0.20749942489072926,0.06130089717046239,0.05381297446514838,0.06502185415228895,0.15507246376811595,0.10067862893949851,0.41212330342765124,0.43226650563607083,0.39648033126293997,0.3940361168622038,0.11789740050609615,0.21969893029675638,0.174761329652634,2021,142.0,0.626984126984127,role_player,passer,rebounder,defender,scorer,shooter,"passer,rebounder,defender,scorer,shooter","['passer', 'rebounder']"
lambje01,Jeremy Lamb,28,SHOOTING GUARD,2.7823839392387777,0.7000768049155146,0.3473822324628776,0.6447452636968767,0.5125554702167605,0.5776241679467486,0.2095408772828128,0.10050563236047108,0.2025089605734767,0.2737497866530125,0.20665642601126472,0.09721795528247143,0.17187233316265574,0.17550989930022187,0.2884451271548046,0.35630013654207204,0.2661503669568186,0.21622183819764465,0.2177045997610514,2021,143.0,0.6243386243386243,role_player,defender,rebounder,shooter,scorer,passer,"defender,rebounder,shooter,scorer,passer","['defender', 'rebounder']"
bogdabo02,Bojan Bogdanovic,31,SMALL FORWARD,2.776906637447682,0.45829138039958933,0.47514905630577275,0.3893725815367607,0.8116194819553029,0.6424741372502567,0.31886598752270395,0.254199241885809,0.23855425254678986,0.22673537076522154,0.3517807786464503,0.06395798783858486,0.2810797204453921,0.19406933586038064,0.27647476901208246,0.1128978125246782,0.42489437731975044,0.0277284213851378,0.005668581694701098,2021,144.0,0.6216931216931217,role_player,scorer,shooter,passer,defender,rebounder,"scorer,shooter,passer,defender,rebounder","['scorer', 'shooter']"
theisda01,Daniel Theis,28,CENTER,2.7749007936507937,0.5362390729238555,0.5519323671497585,0.48199907982516677,0.5855676328502415,0.6191626409017714,0.21145617667356797,0.19386645962732918,0.18024499654934437,0.2812744421440074,0.19788359788359788,0.1400046008741661,0.2916379112031286,0.26029445594662987,0.26817345295606165,0.21382562686910514,0.2693524269611226,0.09797705314009662,0.1689095928226363,2021,145.0,0.6190476190476191,role_player,shooter,scorer,passer,defender,rebounder,"shooter,scorer,passer,defender,rebounder","['shooter', 'scorer']"
nunnke01,Kendrick Nunn,25,POINT GUARD,2.7723792989417992,0.6295056216931216,0.45519179894179895,0.3740079365079365,0.6089781746031746,0.7046957671957672,0.27103174603174607,0.20744047619047618,0.1305059523809524,0.25423280423280425,0.31838624338624344,0.13207671957671957,0.24272486772486773,0.21246693121693122,0.21296296296296297,0.16104497354497355,0.38244047619047616,0.14417989417989419,0.10288525132275132,2021,146.0,0.6164021164021164,role_player,shooter,defender,scorer,passer,rebounder,"shooter,defender,scorer,passer,rebounder","['shooter', 'defender']"
satorto01,Tomas Satoransky,29,SHOOTING GUARD,2.7664767878477554,0.48664447857996246,0.9265766342379246,0.23047875064004097,0.49433350401092335,0.6284434203789042,0.1390851681174262,0.11752432155657962,0.23772401433691756,0.3461853558627752,0.1085168117426182,0.17374125277351085,0.45344768731865503,0.47312894691926954,0.138931558286397,0.09154719235364397,0.22844128690902885,0.15887416794674858,0.09932902372418502,2021,147.0,0.6137566137566137,role_player,passer,shooter,scorer,defender,rebounder,"passer,shooter,scorer,defender,rebounder","['passer', 'shooter']"
banede01,Desmond Bane,22,SHOOTING GUARD,2.761058841099164,0.5298099078341014,0.4264806280935313,0.47741722136883424,0.5800563236047107,0.747294760197986,0.1919098822324629,0.18563748079877113,0.2025089605734767,0.33022700119474313,0.2697047277692439,0.14736303123399896,0.22326762246117085,0.20321300563236047,0.22175285884963303,0.2556643625192012,0.3305278204471753,0.11565540194572452,0.08362668544120157,2021,148.0,0.6111111111111112,role_player,shooter,scorer,defender,rebounder,passer,"shooter,scorer,defender,rebounder,passer","['shooter', 'scorer']"
